"","genre","artist_name","track_name","track_id","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence"
"135","Alternative","Live","Stage","0nFVhMARIcH726y42jicfk",10,0.000161,0.399,188120,0.981,0.000106,"C#",0.224,-5.412,"Major",0.113,97.131,"4/4",0.349
"136","Alternative","Arcade Fire","Afterlife","6D43oUO6nImERk2psfXdNY",52,0.109,0.653,352755,0.874,0.0385,"B",0.228,-5.543,"Major",0.0362,115.983,"4/4",0.743
"137","Alternative","Spoken","Through It All","76G0nDbOfQClIxisJD2IIB",49,0.000189,0.511,216600,0.884,0,"F#",0.0899,-5.212,"Minor",0.0412,106.059,"4/4",0.495
"138","Alternative","Alice In Chains","Angry Chair - Live at the Majestic Theatre, Brooklyn, NY - April 1996","4Oc0UJYBAfBHiiBxQpXPH6",43,0.0632,0.621,276240,0.679,0.000497,"G#",0.988,-7.961,"Major",0.0475,109.413,"4/4",0.185
"139","Alternative","311","'Til the City's On Fire","6nFN8XceKhxfJeSzhptUVA",40,0.0456,0.637,176907,0.795,0,"F#",0.248,-6.933,"Minor",0.0735,91.524,"4/4",0.522
"140","Alternative","Souly Had","Speaking Of","3nPxnMPQG3J8ndJqAetZya",48,0.479,0.458,202248,0.502,0,"C#",0.102,-7.483,"Major",0.361,174.098,"3/4",0.612
"141","Alternative","Modest Mouse","Float On","2lwwrWVKdf3LR9lbbhnr6R",69,0.013,0.649,208467,0.888,2.23e-06,"F#",0.0888,-4.807,"Major",0.0293,100.975,"4/4",0.553
"142","Alternative","Des Rocs","Dead Ringer","5gXzlZgbBIYIcGGf2x3uyZ",53,0.0377,0.568,162743,0.9,0,"G",0.363,-3.629,"Minor",0.139,94.963,"4/4",0.375
"143","Alternative","Mazzy Star","Five String Serenade","7pfqtkZsNheOoDziqquDT3",47,0.504,0.407,264467,0.0926,0.127,"G",0.117,-20.77,"Major",0.0318,161.916,"3/4",0.205
"144","Alternative","Wild Nothing","Chinatown","0UQc1EkgxdIB3nGVTuAXKI",53,0.0244,0.528,198843,0.678,0.000283,"C#",0.0738,-5.309,"Major",0.0279,126.03,"4/4",0.16
"145","Alternative","MARINA","To Be Human","75pQd26khpV9EMVBRIeDm6",60,0.564,0.671,246059,0.446,0,"F#",0.0862,-4.727,"Minor",0.0241,96.022,"4/4",0.274
"146","Alternative","Chris Cornell","Billie Jean","7sZD8tOmfRUObogGX8VzfZ",44,0.622,0.387,281373,0.637,0.000103,"E",0.133,-4.668,"Minor",0.0555,137.829,"3/4",0.356
"147","Alternative","Arlo Parks","Cola","0i6c86ntKJoZpKk8aCHL3c",51,0.198,0.814,229685,0.742,9.83e-05,"E",0.0899,-10.52,"Minor",0.24,75.451,"4/4",0.587
"148","Alternative","Slipknot","Gehenna","1Xc5je0OAbXF8yhtXhdPEW",46,0.000199,0.491,413027,0.917,0.0303,"D",0.355,-3.278,"Major",0.037,99.067,"4/4",0.295
"149","Alternative","Toro y Moi","Rose Quartz","6b7z3keZ5gDJ2zBnyrke9P",50,0.075,0.752,253108,0.482,0.671,"C",0.313,-12.355,"Minor",0.0312,109.968,"4/4",0.416
"150","Alternative","Red Hot Chili Peppers","This Velvet Glove","0GIDR7iLJgV5fJwdcv8TXo",54,0.0706,0.607,225200,0.953,2.94e-05,"D",0.213,-1.744,"Minor",0.0471,118.885,"4/4",0.315
"151","Alternative","BANKS","Sawzall","1iFRNB8fpPeEH3Kg9hJiPm",58,0.813,0.529,219907,0.239,0.000181,"D#",0.104,-9.162,"Major",0.0504,120.919,"4/4",0.173
"152","Alternative","Bad Brains","Banned in D.C.","0YnP5BtP6lTwQV8gLOzaov",49,0.000692,0.0936,132787,0.719,0.815,"A",0.096,-12.042,"Minor",0.0397,77.999,"4/4",0.633
"153","Alternative","Junglepussy","Bling Bling","62NhZM0i7RrAThbBmb2vsQ",48,0.379,0.814,165045,0.825,0,"D",0.204,-5.722,"Major",0.3,94.952,"4/4",0.757
"154","Alternative","The Velvet Underground","Sunday Morning","11607FzqoipskTsXrwEHnJ",60,0.0869,0.505,175893,0.442,0.00239,"F",0.0846,-13.268,"Minor",0.0276,105.826,"4/4",0.532
"155","Alternative","Lamb of God","Embers","4vIKoOznt2p6YhGSHzrksC",40,0.000221,0.394,296453,0.961,0.0106,"A",0.368,-6.849,"Major",0.0931,155.03,"4/4",0.106
"156","Alternative","Phil Wickham","Messiah / You're Beautiful","0W5TB5VNs0J16suh3r67P1",47,0.078,0.328,293720,0.51,0.0357,"D#",0.146,-7.688,"Major",0.0287,165.98,"4/4",0.176
"157","Alternative","WATCH THE DUCK","Making Luv To The Beat (feat. T.I. & DJ E-Feezy) - MERCE Remix","2haqQhsi8AM7mCpYPIr5mm",56,0.0335,0.77,249231,0.79,0,"C",0.0937,-5.007,"Major",0.0912,104.062,"4/4",0.261
"158","Alternative","Jars Of Clay","Flood","4wSqP7Vo7HcoakudSMzxAO",42,0.181,0.626,211667,0.632,0,"C",0.146,-8.692,"Minor",0.0287,114.593,"4/4",0.7
"159","Alternative","Ryan Stevenson","With Lifted Hands","68246eHScV7Ay4sl9bsxIA",55,0.15,0.434,217587,0.543,0,"D",0.105,-6.973,"Major",0.0292,140.092,"3/4",0.438
"160","Alternative","Five Finger Death Punch","Question Everything","0rbcqVBYcwfgQCW0qDUWid",50,3.06e-05,0.522,305744,0.979,0.000206,"G",0.201,-4.38,"Major",0.0549,130.018,"4/4",0.26
"161","Alternative","Black Label Society","Stillborn","48Jo6ii5CSFLDK2wu6yPJW",56,6.21e-05,0.598,195547,0.877,0.000329,"C#",0.371,-4.941,"Major",0.0425,107.034,"4/4",0.44
"162","Alternative","ELIZA","Wasn't Looking","5SFT7iYVPd3eSVphptJ42i",49,0.0904,0.847,238089,0.178,0.00377,"F",0.111,-9.834,"Minor",0.0812,81.998,"4/4",0.513
"163","Alternative","Sick Puppies","My World","4XwKXDL5dgnSII5kSLnEW1",43,0.000906,0.402,239720,0.933,9.83e-06,"G",0.207,-5.039,"Minor",0.0533,158.661,"4/4",0.275
"164","Alternative","Always Never","Wylin'","79hkmJR3AgzYxwAM8SZwEo",57,0.111,0.497,269268,0.489,0.00167,"E",0.0912,-7.849,"Minor",0.0413,163.814,"4/4",0.0348
"165","Alternative","Red Hot Chili Peppers","She's Only 18","3gvyksxkLbyKwi0WjCiPXE",52,0.0633,0.567,205267,0.711,1.68e-06,"D",0.334,-3.744,"Minor",0.0788,141.058,"4/4",0.507
"166","Alternative","Korn","Take Me","3cdaqIaPz4QMr8lTu4PYrv",47,0.000249,0.371,180160,0.851,4e-05,"D",0.0951,-3.712,"Major",0.125,104.033,"4/4",0.515
"167","Alternative","Nick Cave & The Bad Seeds","O Children","29FQEJUtBAnxWEkux39d7I",55,0.513,0.484,411387,0.554,0.00207,"E",0.0533,-7.064,"Minor",0.0324,121.619,"4/4",0.235
"168","Alternative","Linkin Park","Don't Stay","27gUeiai56GKF6TxvmPJut",53,0.00153,0.488,187933,0.995,0,"C#",0.911,-3.096,"Minor",0.108,90.058,"4/4",0.679
"169","Alternative","Cautious Clay","Cold War","6DwiGVCgXGREeCyJZtX7S1",65,0.274,0.654,202597,0.47,0.249,"C#",0.103,-10.383,"Minor",0.0586,77.083,"4/4",0.462
"170","Alternative","Theophilus London","Flying Overseas (feat. Devonte Hynes and Solange Knowles)","0GVDD4OOQrVS2fTEdLrTEy",40,0.0778,0.791,255120,0.417,3.73e-05,"B",0.109,-7.068,"Minor",0.0577,93.967,"4/4",0.423
"171","Alternative","System Of A Down","Lonely Day","1VNWaY3uNfoeWqb5U8x2QX",68,0.362,0.47,167907,0.796,1.11e-06,"G#",0.133,-3.277,"Minor",0.0336,113.108,"3/4",0.215
"172","Alternative","Them Crooked Vultures","Scumbag Blues","7J828eM2cTnwYuoS8ntlxi",46,2.82e-05,0.532,265827,0.799,0.015,"G",0.0774,-5.044,"Major",0.0378,112.231,"4/4",0.494
"173","Alternative","Volbeat","Leviathan","07ljEvN2b9J0YRuTEBT3ZJ",64,0.00347,0.545,275933,0.86,0.000344,"A",0.0884,-4.053,"Major",0.0383,90.004,"4/4",0.5
"174","Alternative","Sum 41","Over My Head (Better Off Dead)","3SO0vfryYv381w1ImgWONG",46,0.00227,0.444,149307,0.916,0.00295,"G",0.0779,-4.394,"Major",0.0822,184.292,"4/4",0.848
"175","Alternative","Breaking Benjamin","Red Cold River","6ZfPmIbwzz6fopTNwAJTPs",60,0.000248,0.376,200907,0.967,2.64e-06,"D#",0.0575,-3.277,"Minor",0.166,91.582,"4/4",0.226
"176","Alternative","Monsieur Periné","Nuestra Canción (feat. Vicente García)","5sXk6DrIULH99SMmXxI7YZ",52,0.426,0.906,260080,0.731,4.43e-06,"F#",0.0853,-7.021,"Minor",0.0986,106.995,"4/4",0.794
"177","Alternative","KAYTRANADA","NOTHIN LIKE U (feat. Ty Dolla $ign)","08M1S4uwtmPM0jIO1qNyhx",51,0.0589,0.787,194987,0.805,1.61e-06,"A",0.192,-6.294,"Major",0.409,104.862,"4/4",0.769
"178","Alternative","Ab-Soul","D.R.U.G.S.","09avKKLKXaJcbeaGTmLCOs",50,0.216,0.715,356832,0.447,0.00107,"A#",0.249,-10.523,"Minor",0.166,131.99,"4/4",0.417
"179","Alternative","Real Friends","Me First","72yApMP8fkW15lWdMjerBp",50,0.000481,0.509,193280,0.952,0,"F",0.248,-3.924,"Major",0.043,95.083,"4/4",0.655
"180","Alternative","Bush","The Chemicals Between Us","2jOdqw7a9uV1s256FXXR4W",46,0.00317,0.512,217493,0.958,0.0403,"G",0.295,-3.979,"Major",0.16,97.715,"4/4",0.39
"181","Alternative","Deftones","Feiticeira","0FpYnuKYFJXHAmHbS1CycY",46,0.000404,0.196,189760,0.97,0.0631,"G#",0.288,-4.692,"Major",0.26,153.186,"4/4",0.114
"182","Alternative","Fuel","Bad Day","4Tjtydj98uNQ9MwKtEybnT",45,0.000456,0.279,195040,0.728,1.46e-06,"A",0.0809,-4.774,"Major",0.0434,175.917,"4/4",0.2
"183","Alternative","Jason Isbell and the 400 Unit","Into the Mystic - Live","6N0C3sayydpFSAC5VUm1EQ",45,0.573,0.416,264200,0.508,0.0576,"D",0.835,-10.324,"Major",0.0365,81.001,"4/4",0.255
"184","Alternative","Avenged Sevenfold","Shepherd of Fire","1fQaoh3imrMunWVZh5kf90",64,0.000332,0.576,323800,0.906,0.0614,"D",0.0908,-7.677,"Major",0.0571,127.935,"4/4",0.211
"185","Alternative","Jacob Collier","Sky Above","38CnBT7s4WHptbuW7ttRwj",38,0.837,0.28,251733,0.301,0.000437,"E",0.226,-13.258,"Major",0.069,61.421,"4/4",0.188
"186","Alternative","Hot Chip","Melody of Love","48q7Pc3Zm2nPPVJPsfG30B",54,0.0562,0.517,258601,0.698,4.39e-06,"E",0.0683,-9.258,"Minor",0.0407,129.973,"4/4",0.131
"187","Alternative","Jeff Rosenstock","Nausea","4a36plr4LAg42ECHPiGQbj",45,0.375,0.445,164286,0.747,3.48e-06,"C",0.354,-5.857,"Major",0.0456,135.219,"4/4",0.533
"188","Alternative","Saba","Bucket List","4BJpGfAf7hJiUeZilWT2Mf",51,0.326,0.775,214955,0.554,0,"G",0.108,-6.448,"Minor",0.323,144.047,"4/4",0.175
"189","Alternative","Die Antwoord","I Fink U Freeky","6QWpolEawxnSNfYOmYFG0M",60,0.0292,0.844,280920,0.751,1.71e-05,"F#",0.499,-6.5,"Major",0.223,129.985,"4/4",0.514
"190","Alternative","Chevelle","Face to the Floor","6sREV6MpLHTqcOmBK5mvYF",57,1.25e-05,0.515,218560,0.857,0.0954,"F",0.486,-4.582,"Major",0.0511,92.028,"4/4",0.669
"191","Alternative","Dawes","Things Happen","2SYvX2G6D5SD6BpijIOBpG",58,0.387,0.522,243320,0.531,0,"G",0.202,-7.78,"Major",0.0293,79.252,"4/4",0.761
"192","Alternative","Collective Soul","Tremble For My Beloved","2cgf6SSsSF9ad8UnGahq62",41,0.000332,0.457,232560,0.938,0.00884,"G#",0.114,-6.523,"Major",0.0736,121.848,"4/4",0.212
"193","Alternative","Days Of The New","Touch, Peel And Stand","2eG7o3BfbzohiETArwsX1K",58,0.05,0.58,297147,0.627,1.68e-06,"B",0.297,-8.017,"Major",0.0316,82.151,"4/4",0.825
"194","Alternative","Daron Malakian and Scars On Broadway","Guns Are Loaded","2SZF3qH7XF7205oNaeEs49",47,0.0254,0.532,256587,0.739,4.03e-06,"G#",0.0498,-4.066,"Major",0.0325,145.031,"4/4",0.295
"195","Alternative","Slipknot","Everything Ends","11SQnfm9cxgIjRREQWgbsP",54,7.8e-05,0.467,254107,0.992,0.00175,"B",0.41,-3.218,"Minor",0.175,115.209,"4/4",0.317
"196","Alternative","Eve 6","Open Road Song","7kAKO1EYHt2MVlombUuoLN",40,0.0251,0.482,194867,0.773,0,"A",0.331,-7.755,"Major",0.0467,169.102,"4/4",0.508
"197","Alternative","KAYTRANADA","BULLETS","3Il1ess0dinvEagLM3dTzG",52,0.14,0.863,299000,0.75,0.0882,"F#",0.102,-9.273,"Minor",0.0734,125.042,"4/4",0.568
"198","Alternative","Deftones","Headup","4dfvPFbLEa6JzZV4dZTWt7",47,0.000503,0.263,372973,0.925,0.631,"D#",0.17,-5.299,"Major",0.118,105.253,"4/4",0.0722
"199","Alternative","Cass McCombs","Switch","42VpxSdGQgnV1UJkWeGYkA",53,0.362,0.682,254234,0.538,0.000123,"G",0.324,-9.296,"Minor",0.0283,98.003,"4/4",0.713
"200","Alternative","Earl Sweatshirt","Off Top","0Tnv9pQJ1CZfqTpW15xOCL",45,0.103,0.584,106507,0.638,0,"C#",0.161,-5.945,"Major",0.289,75.992,"4/4",0.379
"201","Anime","Kana Nishino","One More Time","6W9u2kQBpePqKgs4wHww7f",19,0.284,0.493,264613,0.689,0,"G",0.0973,-5.427,"Major",0.0408,78.93,"4/4",0.333
"202","Anime","Aun J-Classic Orchestra","Princess Mononoke (Princess Mononoke)","0SZ11l9wfyh5420hFgN4XA",25,0.944,0.322,259987,0.338,0.687,"D",0.121,-9.554,"Minor",0.0288,84.22,"4/4",0.22
"203","Anime","Yuki Hayashi","""ラスボス""への道","3LVBtueifch3Xgtl8Z0FS3",17,0.00353,0.647,144787,0.71,0.772,"C#",0.104,-7.494,"Major",0.0442,112.068,"4/4",0.426
"204","Anime","Kensuke Ushio","into the sparkle","2ca7q44Uk2nJGQ7xqZjN31",25,0.81,0.258,205080,0.185,0.194,"D",0.0842,-19.054,"Major",0.0572,123.557,"3/4",0.403
"205","Anime","Motohiro Hata","Girl","33wiNTgVDVM2OntTy8YZnM",43,0.162,0.304,306173,0.81,0,"F",0.286,-3.448,"Minor",0.0379,99.875,"4/4",0.692
"206","Anime","Hikaru Utada","COLORS - Karaoke","1I7xsqupGwJrGPkvS3UamP",15,0.0349,0.614,240107,0.712,0.874,"F#",0.104,-8.751,"Minor",0.0283,122.021,"4/4",0.48
"207","Anime","Capcom Sound Team","WAVE MAN STAGE","7dYZ0TSt7y4dxyVFQAKufF",12,0.0566,0.53,128320,0.448,0.915,"F",0.164,-7.763,"Major",0.041,133.262,"4/4",0.71
"208","Anime","Hello Sleepwalkers","Suimen","4g6jSlpOGKNTbXZJgHPYJ0",25,0.00902,0.409,227840,0.979,0,"B",0.297,-4.909,"Minor",0.348,185.996,"4/4",0.576
"209","Anime","Shigeru Umebayashi","Shigeru Umebayashi : Yumeji's Theme","7yMh6gv41OI5jJ8bmLH02Y",32,0.974,0.343,169013,0.0617,0.572,"G#",0.104,-16.953,"Major",0.0436,116.141,"3/4",0.173
"210","Anime","Nobuo Uematsu","Troian Beauty","0BtWhGIxHw2wGeWyEoZ1sA",19,0.903,0.359,83400,0.273,0.896,"C",0.324,-12.899,"Major",0.0368,161.999,"3/4",0.397
"211","Anime","Akiko Shikata","Hanenekihana","59GPxtCgZrVjdnjIVMv6HI",12,0.855,0.377,251027,0.64,0,"C#",0.281,-5.734,"Minor",0.0365,125.087,"3/4",0.816
"212","Anime","Roselia","BLACK SHOUT - リマスターver.","1Xd2antArgzypTVw9R1eET",33,0.0239,0.53,246300,0.954,0,"C",0.509,-2.683,"Major",0.0742,92.462,"4/4",0.494
"213","Anime","Vickeblanka","Postman","5obpdRRFx0JfMnZWsDfxuV",31,0.102,0.553,190346,0.521,0,"D",0.123,-6.267,"Major",0.0288,173.645,"4/4",0.459
"214","Anime","Capcom Sound Team","Dr.COSSACK STAGE 1","6kpVQRwNgUdIYNDcYAhXzr",12,0.234,0.466,79680,0.699,0.884,"G#",0.149,-7.645,"Minor",0.0473,143.716,"4/4",0.665
"215","Anime","Aimer","SUN DANCE","0SYTYLpBrIAeT7MBYUslZT",38,0.00583,0.627,328600,0.7,0,"F",0.181,-5.203,"Major",0.0249,110.995,"4/4",0.46
"216","Anime","AI","Summer Magic","3k0qSZWq10JQMF9NEjdLfj",33,0.0669,0.663,215813,0.754,0.00046,"C",0.109,-5.423,"Major",0.0887,165.987,"4/4",0.4
"217","Anime","pinocchioP","Weekly Shonen BYE-BYE","3VF0AU6oqf6289x8mY7oA7",16,0.0352,0.46,203040,0.896,0.00141,"A",0.351,-3.499,"Major",0.0929,167.905,"4/4",0.823
"218","Anime","Shoko Nakagawa","Tsuyogari","2HBoJsmB40TeKaZPFnRHno",20,0.000287,0.452,246307,0.972,0,"F",0.302,-2.561,"Major",0.0554,198.09,"4/4",0.816
"219","Anime","GReeeeN","雪の音","61tM0KPxOkwB1Aaxf9reGs",25,0.124,0.698,305547,0.789,5.52e-06,"F",0.065,-3.805,"Major",0.0277,108.994,"4/4",0.641
"220","Anime","Hironobu Kageyama","CHA-LA HEAD-CHA-LA - LIVE","0nJfYZkKhCE68G8b0K42Su",20,0.146,0.449,274867,0.909,4.86e-05,"A",0.751,-7.2,"Major",0.0687,155.381,"4/4",0.43
"221","Anime","SawanoHiroyuki[nZk]","StarRingChild (feat. Aimer) - English Version","2RtmJZdK3w284uy6f9gK0A",28,0.00334,0.496,301733,0.852,0,"A",0.34,-5.865,"Major",0.0507,163.95,"4/4",0.765
"222","Anime","Boku no Lyric no Boyomi","朝焼けと熱帯魚","2urm0Jwd3BFhFD9lATn0b9",42,0.107,0.528,246947,0.766,0.00709,"F#",0.0974,-6.383,"Major",0.0397,74.993,"4/4",0.803
"223","Anime","Capcom Sound Team","土砂と熱風/ボルボロス","1NgvpSo0StB1O9kq6E2qFm",16,0.053,0.516,223693,0.884,0.861,"E",0.303,-9.749,"Minor",0.0545,140.078,"4/4",0.351
"224","Anime","Ho - Kago Tea Time","No, Thank You! - Instrumental","73i7lh7AwmzoVeJcfDrkYI",13,7.71e-05,0.49,256080,0.981,0.732,"E",0.056,-3.455,"Minor",0.0608,90.538,"4/4",0.584
"225","Anime","Akira Ifukube","MAIN TITLE / [Invasion of Astro-Monster] - Version 1","2EjDbDft7qZzACFZxkypOR",22,0.92,0.594,100520,0.47,0.981,"F",0.125,-12.677,"Major",0.0366,118.5,"4/4",0.823
"226","Anime","ASIAN KUNG-FU GENERATION","The Survivor's March","3XXRCqTJkXM7fhaezFR0c6",29,0.000464,0.387,282867,0.717,0.000788,"A",0.0845,-3.967,"Major",0.0327,80.938,"4/4",0.426
"227","Anime","Yuki Hayashi","君を超えて","04LPaVRfnDvIOYLch8BvNK",21,0.434,0.19,132600,0.487,0.823,"A",0.11,-12.733,"Minor",0.0431,91.553,"1/4",0.186
"228","Anime","Nobuo Uematsu","Rose of May (From ""Final Fantasy IX"")","6CazSOt4jTUIRIpUuxWaYi",19,0.99,0.401,192000,0.177,0.853,"D",0.116,-23.434,"Minor",0.0424,95.593,"3/4",0.168
"229","Anime","Nobuo Uematsu","Prologue","3EvqjPztsK8K4OESVMRLzj",36,0.756,0.423,70507,0.389,0.943,"A#",0.293,-9.719,"Major",0.0376,125.234,"4/4",0.188
"230","Anime","Austin Wintory","Road of Trials","3SbwmOqbhnStx3JoSUk3Ho",16,0.991,0.458,297502,0.224,0.892,"G",0.17,-19.02,"Major",0.0596,141.921,"3/4",0.192
"231","Anime","Eve","Doushiyoumonaikuraini Kimigasuki","4krpDyg9ru7eFuHNNGC69s",29,1.05e-05,0.387,197029,0.924,0,"D",0.174,-3.766,"Major",0.1,170.108,"4/4",0.441
"232","Anime","EGOIST","The Everlasting Guilty Crown - Nightcore Mix","6jIcfgX79fMBIEWiKkGYoz",25,0.00141,0.455,297333,0.855,0.0375,"C#",0.244,-7.057,"Minor",0.0586,93.99,"4/4",0.233
"233","Anime","ASIAN KUNG-FU GENERATION","World Apart","0IsTyqMaHlkNKYlZfohPPr",26,0.00031,0.488,269307,0.938,0.000241,"F#",0.22,-4.959,"Minor",0.0399,92.369,"4/4",0.779
"234","Anime","Austin Wintory","Cut with a Keen-Edged Sword","7tayPKfZKwaTRqkr27ltZY",18,0.839,0.453,211797,0.582,0.485,"A",0.0419,-10.054,"Minor",0.214,137.859,"4/4",0.14
"235","Anime","KANA-BOON","Kessyousei","28bmkr2URXrWGSbpYXGcgP",25,0.0211,0.613,312013,0.879,0.000225,"A",0.0385,-3.284,"Major",0.036,134.981,"4/4",0.823
"236","Anime","Bruce Faulconer","Goku's Spirit Bomb","6g6YhEXN3XVKsHnuasz6Zn",22,0.0124,0.29,392440,0.311,0.694,"G",0.721,-13.476,"Minor",0.0332,117.344,"4/4",0.05
"237","Anime","Boku no Lyric no Boyomi","遺書","7LQbRcY8qVjjWo37nqVsWR",30,0.0389,0.586,235440,0.9,0,"F#",0.325,-4.085,"Minor",0.0658,129.869,"4/4",0.579
"238","Anime","SawanoHiroyuki[nZk]","ME & CREED <nZkv> (feat. Sayuri)","5N28OnwkQ7TpKoOTS0u1RB",33,0.0801,0.612,206307,0.851,0.00899,"E",0.115,-5.433,"Minor",0.0607,159.987,"4/4",0.462
"239","Anime","Zwei","青き炎","7ddAuQauilBBeeb6q9EJX0",17,0.00819,0.324,275187,0.865,4.15e-06,"C",0.209,-4.844,"Minor",0.064,84.877,"4/4",0.467
"240","Anime","Kyoto Harp Ensemble","恋をするのなら(「悲しき恋歌」より) - harp version","61gTdoKO0llb3jAQg6oyff",15,0.992,0.634,275626,0.141,0.874,"G#",0.27,-17.621,"Minor",0.037,84.039,"4/4",0.482
"241","Anime","MAN WITH A MISSION","Wonderland","0fvW8TAAzTgikoN8Bwq009",18,0.000575,0.467,283733,0.634,0,"C",0.114,-7.846,"Major",0.0468,120.126,"4/4",0.14
"242","Anime","L'Arc-en-Ciel","Feeling Fine","1ZP6q6dIr4UWWFNN8zE6dM",12,0.00463,0.481,256933,0.95,9.05e-06,"D",0.386,-3.127,"Major",0.0446,145.052,"4/4",0.833
"243","Anime","FLOW","Planetarium","55HBsG1zeekMudUwhxx36F",16,0.00759,0.491,225507,0.483,2.62e-05,"G",0.0815,-8.518,"Major",0.0255,147.897,"4/4",0.275
"244","Anime","ITOWOKASHI","Yakusoku","5taYR5c0TLDot1Iwml19EI",18,0.0376,0.53,310570,0.873,0,"A",0.31,-2.975,"Major",0.0518,96.496,"4/4",0.523
"245","Anime","Nobuo Uematsu","I Want to Be Your Canary","7z7jcUefEGRyjweDmp4MhH",19,0.838,0.574,78267,0.0723,0.697,"A#",0.0903,-13.414,"Major",0.0365,109.971,"4/4",0.0595
"246","Anime","Yoshihisa Hirano","猛者どもの睥睨","0rmAx3e3pz8TDjkbXGJAPq",26,0.0204,0.556,112107,0.681,0.768,"B",0.123,-11.59,"Major",0.0554,108.01,"4/4",0.84
"247","Anime","Nobuo Uematsu","Chrono Trigger & Chrono Cross","2LEsvcwOgmkSAqVOc1m3AN",21,0.51,0.261,546213,0.336,0.626,"G",0.133,-13.762,"Major",0.0511,93.7,"3/4",0.17
"248","Anime","TrySail","High Free Spirits","1A72YJaOiNOSvReLE83noC",32,0.0457,0.605,284200,0.936,0,"G#",0.284,-2.112,"Major",0.0657,93.07,"4/4",0.666
"249","Anime","μ's","baby maybe 恋のボタン","1xQSoo3pqLCK4YrwVZFL3U",24,0.29,0.605,270827,0.997,4.29e-05,"G#",0.358,-2.833,"Major",0.0737,135.029,"4/4",0.626
"250","Anime","Nobuo Uematsu","Blue Fields: Piano Collections Version (From ""Final Fantasy VIII"") [For Piano Solo]","6I2e8NFZHxu8cTEF5wpsBn",17,0.992,0.376,191275,0.0309,0.881,"C",0.107,-31.198,"Minor",0.0686,168.227,"4/4",0.311
"251","Anime","Aoi Teshima","The Indigo Waves (from the film)","4TYWqWNRhiJfzHbFUJSCeT",13,0.99,0.65,143560,0.171,0.0496,"F",0.113,-13.616,"Major",0.0295,101.344,"3/4",0.637
"252","Anime","Hachioji P","エレクトリック・マジック","30iQ8yFj4d7IHmtb18VWWE",15,0.0417,0.599,247032,0.966,0.000127,"G",0.119,-3.107,"Major",0.0296,127.964,"4/4",0.808
"253","Anime","Fear, and Loathing in Las Vegas","LLLD","5C4h7Hk7HNMGhRul6Fqlqk",30,0.00613,0.268,197236,0.974,0,"C",0.356,-0.874,"Major",0.227,102.999,"4/4",0.423
"254","Anime","Bruce Faulconer","King Kai","3hEdsqCcJgmK7n4jj4IsOh",10,0.8,0.556,73547,0.124,0.00191,"G#",0.105,-18.068,"Minor",0.0372,90.377,"4/4",0.0386
"255","Anime","ayaka","THIS IS ME","1Qbtq4OAwvJ8FnprlPR1K9",31,0.394,0.569,305219,0.398,0,"C#",0.0972,-7.621,"Minor",0.0246,93.007,"4/4",0.354
"256","Anime","[ALEXANDROS]","Famous Day","7c6lq3B0WKPeIdnJiF3Wji",18,0.00538,0.439,197000,0.904,0,"C#",0.127,-3.747,"Major",0.0739,179.914,"4/4",0.543
"257","Anime","Superfly","On Your Side","433HvLhK5LQ5mo6HSvI9pS",22,0.11,0.466,338107,0.811,1.34e-05,"G#",0.209,-2.281,"Major",0.0326,81.054,"4/4",0.298
"258","Anime","Yuki Hayashi","頂点","4WItPkM5wybsLwmhyFvJiJ",17,0.94,0.161,188133,0.342,0.907,"A",0.0739,-10.785,"Major",0.0312,82.425,"3/4",0.0576
"259","Anime","Every Little Thing","まいにち。","0gNwgVOL0CLgvKtuzAJTwF",24,0.00874,0.411,320840,0.651,1.23e-06,"A#",0.349,-5.762,"Major",0.0288,152.206,"4/4",0.288
"260","Anime","L'Arc-en-Ciel","Flower","1yKiCauwlgIQxmRVOlqRlx",37,0.00471,0.374,298667,0.905,0,"G",0.0782,-4.34,"Major",0.0444,172.058,"4/4",0.771
"261","Anime","MY FIRST STORY","lonely","0M6E9d9UvGGU0AsRAhXvJP",30,0.0057,0.326,257933,0.88,0.000821,"G",0.101,-5.211,"Minor",0.0962,135.996,"4/4",0.136
"262","Anime","Falcom Sound Team jdk","Yono Isizuetaru Tameni","4W60f22yRCa0I3g5D8MObR",13,0.000522,0.294,278773,0.943,0.965,"G",0.32,-4.097,"Minor",0.135,142.922,"4/4",0.226
"263","Anime","Kenshi Yonezu","TEENAGE RIOT","2tgcrTiY6vDVxMw8OoeFZl",35,0.00517,0.681,225333,0.954,0,"B",0.115,-4.632,"Minor",0.125,131.962,"4/4",0.468
"264","Anime","BRADIO","Jasmine","1xphkX9QQuQPZa8BYfzoZT",19,0.149,0.453,227613,0.549,0,"E",0.122,-7.409,"Major",0.105,203.186,"4/4",0.624
"265","Anime","Nobuo Uematsu","Vamo'alla flamenco","4uqcES2h19TKAXQlciycrO",32,0.232,0.605,112667,0.646,0.905,"A",0.143,-10.853,"Major",0.0345,134.954,"3/4",0.265
"266","Anime","EGOIST","Kabaneri of the Iron Fortress - TV Edit","3pJxw003660taYTzVTQRX4",13,0.0561,0.336,91107,0.82,0.000215,"D",0.304,-2.77,"Major",0.0588,87.523,"4/4",0.479
